Column1,Column2,Column3,Column4,Column5,Column6,Column7
443.50,111.80,336.21,99.25,61.24,8.93,
443.05,315.32,248.48,99.25,61.24,8.93,
443.00,63.00,292.51,99.25,61.24,8.93,
442.97,184.80,202.00,99.25,61.24,8.93,
442.64,200.20,242.83,99.25,61.24,8.93,
442.40,82.50,243.27,99.25,61.24,8.93,
442.36,354.96,177.28,99.25,61.24,8.93,
442.20,600.00,218.30,99.25,61.24,8.93,
442.00,55.06,313.44,99.25,61.24,8.93,
442.00,170.00,266.19,99.25,61.24,8.93,
441.60,175.00,258.64,99.25,61.24,8.93,
441.45,121.66,267.40,99.25,61.24,8.93,
441.00,50.00,328.00,99.25,61.24,8.93,
440.85,293.09,292.32,99.25,61.24,8.93,
440.65,130.90,217.71,99.25,61.24,8.93,
440.33,154.00,248.60,99.25,61.24,8.93,
440.00,180.04,251.73,99.25,61.24,8.93,
439.73,75.00,216.92,99.25,61.24,8.93,
439.32,367.82,230.77,99.25,61.24,8.93,
439.14,424.85,263.60,99.25,61.24,8.93,
439.00,99.96,222.33,99.25,61.24,8.93,
439.00,137.50,292.84,99.25,61.24,8.93,
439.00,50.40,298.48,99.25,61.24,8.93,
438.91,65.07,318.08,99.25,61.24,8.93,
438.64,280.00,310.45,99.25,61.24,8.93,
438.00,0.00,230.45,99.25,61.24,8.93,
437.90,130.00,372.65,99.25,61.24,8.93,
437.84,134.95,207.56,99.25,61.24,8.93,
437.64,174.93,300.26,99.25,61.24,8.93,
437.53,276.81,264.14,99.25,61.24,8.93,
437.38,254.90,260.45,99.25,61.24,8.93,
437.25,93.42,223.82,99.25,61.24,8.93,
437.10,174.93,210.49,99.25,61.24,8.93,
436.94,219.80,267.39,99.25,61.24,8.93,
436.82,220.08,262.96,99.25,61.24,8.93,
436.74,225.06,211.76,99.25,61.24,8.93,
436.44,379.40,187.79,99.25,61.24,8.93,
436.17,0.00,173.13,99.25,61.24,8.93,
436.00,241.50,287.78,99.25,61.24,8.93,
436.00,70.00,300.60,99.25,61.24,8.93,
436.00,86.10,301.20,99.25,61.24,8.93,
435.77,275.29,316.89,99.25,61.24,8.93,
435.48,148.75,237.82,99.25,61.24,8.93,
435.00,148.75,268.00,99.25,61.24,8.93,
435.00,221.20,243.72,99.25,61.24,8.93,
435.00,221.20,287.51,99.25,61.24,8.93,
434.94,220.08,264.83,99.25,61.24,8.93,
434.52,308.00,257.21,99.25,61.24,8.93,
434.50,268.55,201.39,99.25,61.24,8.93,
434.00,100.00,332.40,99.25,61.24,8.93,
433.81,140.00,295.53,99.25,61.24,8.93,
433.58,170.18,241.35,99.25,61.24,8.93,
433.13,199.92,280.14,99.25,61.24,8.93,
433.00,241.92,246.34,99.25,61.24,8.93,
432.65,104.53,225.54,99.25,61.24,8.93,
432.00,210.00,265.14,99.25,61.24,8.93,
432.00,201.60,220.41,99.25,61.24,8.93,
431.42,180.04,233.88,99.25,61.24,8.93,
430.80,105.84,203.74,99.25,61.24,8.93,
430.45,180.04,125.85,99.25,61.24,8.93,
430.33,178.50,320.76,99.25,61.24,8.93,
430.00,56.00,298.20,99.25,61.24,8.93,
430.00,88.00,298.20,99.25,61.24,8.93,
429.76,315.07,224.24,99.25,61.24,8.93,
428.42,200.20,216.84,99.25,61.24,8.93,
428.20,198.50,271.23,99.25,61.24,8.93,
428.00,315.00,203.49,99.25,61.24,8.93,
427.93,215.20,243.46,99.25,61.24,8.93,
427.90,130.00,270.20,99.25,61.24,8.93,
427.76,299.88,217.10,99.25,61.24,8.93,
427.24,466.50,170.22,99.25,61.24,8.93,
427.20,44.98,352.39,99.25,61.24,8.93,
427.16,125.10,266.44,99.25,61.24,8.93,
427.03,67.52,367.03,99.25,61.24,8.93,
426.50,221.20,228.94,99.25,61.24,8.93,
426.22,13.50,197.47,99.25,61.24,8.93,
426.00,125.13,213.00,99.25,61.24,8.93,
425.96,178.50,255.66,99.25,61.24,8.93,
425.51,215.60,208.18,99.25,61.24,8.93,
425.50,324.50,202.61,99.25,61.24,8.93,
424.97,201.25,236.17,99.25,61.24,8.93,
424.67,75.60,203.56,99.25,61.24,8.93,
424.55,67.20,314.69,99.25,61.24,8.93,
424.20,374.87,304.92,99.25,61.24,8.93,
424.10,125.13,249.47,99.25,61.24,8.93,
424.00,50.05,312.10,99.25,61.24,8.93,
424.00,67.20,331.80,99.25,61.24,8.93,
423.50,140.00,239.72,99.25,61.24,8.93,
423.00,67.20,292.00,99.25,61.24,8.93,
422.97,393.00,188.28,99.25,61.24,8.93,
422.70,1596.40,231.91,99.25,61.24,8.93,
422.69,395.68,151.11,99.25,61.24,8.93,
422.60,175.08,276.00,99.25,61.24,8.93,
422.40,309.30,214.41,99.25,61.24,8.93,
421.69,60.06,289.40,99.25,61.24,8.93,
421.53,504.00,297.55,99.25,61.24,8.93,
421.20,205.05,190.26,99.25,61.24,8.93,
421.00,130.30,275.30,99.25,61.24,8.93,
420.40,359.86,331.55,99.25,61.24,8.93,
420.00,75.00,374.00,99.25,61.24,8.93,
419.53,399.26,192.12,99.25,61.24,8.93,
419.00,137.55,394.02,99.25,61.24,8.93,
419.00,346.00,287.00,99.25,61.24,8.93,
418.08,151.20,169.37,99.25,61.24,8.93,
418.00,100.00,373.00,99.25,61.24,8.93,
417.64,409.61,200.28,99.25,61.24,8.93,
417.40,330.78,233.49,99.25,61.24,8.93,
417.24,404.70,196.68,99.25,61.24,8.93,
417.07,115.40,211.93,99.25,61.24,8.93,
416.62,515.00,202.59,99.25,61.24,8.93,
416.40,75.60,289.83,99.25,61.24,8.93,
416.30,200.20,219.34,99.25,61.24,8.93,
416.20,44.02,338.88,99.25,61.24,8.93,
416.00,97.50,382.00,99.25,61.24,8.93,
416.00,279.06,226.65,99.25,61.24,8.93,
415.76,200.20,291.00,99.25,61.24,8.93,
415.70,157.50,263.50,99.25,61.24,8.93,
415.33,184.93,233.03,99.25,61.24,8.93,
415.00,75.00,312.50,99.25,61.24,8.93,
414.78,105.24,243.10,99.25,61.24,8.93,
414.71,240.90,244.57,99.25,61.24,8.93,
414.70,70.00,201.46,99.25,61.24,8.93,
414.40,253.00,198.88,99.25,61.24,8.93,
413.67,75.08,215.44,99.25,61.24,8.93,
413.50,315.00,237.06,99.25,61.24,8.93,
413.40,224.00,270.76,99.25,61.24,8.93,
413.39,249.00,251.91,99.25,61.24,8.93,
413.36,209.98,225.39,99.25,61.24,8.93,
413.30,294.80,212.76,99.25,61.24,8.93,
413.28,215.06,189.55,99.25,61.24,8.93,
413.20,125.13,242.94,99.25,61.24,8.93,
412.40,165.06,238.05,99.25,61.24,8.93,
412.00,100.00,311.00,99.25,61.24,8.93,
412.00,219.80,282.65,99.25,61.24,8.93,
412.00,54.95,218.03,99.25,61.24,8.93,
411.00,105.24,262.38,99.25,61.24,8.93,
411.00,439.94,198.91,99.25,61.24,8.93,
411.00,70.00,243.78,99.25,61.24,8.93,
410.25,75.08,215.73,99.25,61.24,8.93,
410.20,137.53,236.42,99.25,61.24,8.93,
410.00,82.95,192.80,99.25,61.24,8.93,
409.80,220.00,323.11,99.25,61.24,8.93,
409.80,145.16,208.92,99.25,61.24,8.93,
409.14,125.00,291.16,99.25,61.24,8.93,
408.98,317.58,221.67,99.25,61.24,8.93,
408.66,140.00,321.20,99.25,61.24,8.93,
408.00,192.57,299.27,99.25,61.24,8.93,
408.00,295.36,242.28,99.25,61.24,8.93,
408.00,140.00,130.08,99.25,61.24,8.93,
407.89,249.94,196.16,99.25,61.24,8.93,
407.52,112.00,241.27,99.25,61.24,8.93,
407.10,162.05,305.14,99.25,61.24,8.93,
407.00,270.50,211.94,99.25,61.24,8.93,
406.69,130.15,166.60,99.25,61.24,8.93,
405.89,99.91,214.30,99.25,61.24,8.93,
405.60,251.60,156.12,99.25,61.24,8.93,
405.52,283.50,243.68,99.25,61.24,8.93,
405.00,109.90,422.44,99.25,61.24,8.93,
405.00,118.90,248.57,99.25,61.24,8.93,
404.70,305.00,196.82,99.25,61.24,8.93,
404.24,106.00,154.00,99.25,61.24,8.93,
404.22,175.19,201.57,99.25,61.24,8.93,
404.00,89.25,233.11,99.25,61.24,8.93,
403.90,342.49,245.42,99.25,61.24,8.93,
403.53,438.13,280.32,99.25,61.24,8.93,
403.50,297.50,248.42,99.25,61.24,8.93,
403.50,110.28,344.85,99.25,61.24,8.93,
403.19,99.97,303.19,99.25,61.24,8.93,
403.07,37.50,334.11,99.25,61.24,8.93,
403.00,236.50,238.49,99.25,61.24,8.93,
402.99,280.00,278.79,99.25,61.24,8.93,
402.60,222.00,245.15,99.25,61.24,8.93,
402.08,219.80,225.36,99.25,61.24,8.93,
402.00,446.25,282.13,99.25,61.24,8.93,
402.00,98.00,205.06,99.25,61.24,8.93,
402.00,70.56,232.13,99.25,61.24,8.93,
401.90,238.00,231.00,99.25,61.24,8.93,
401.45,110.06,238.17,99.25,61.24,8.93,
401.10,135.03,256.47,99.25,61.24,8.93,
401.00,84.00,286.60,99.25,61.24,8.93,
401.00,105.00,383.13,99.25,61.24,8.93,
400.40,84.00,189.70,99.25,61.24,8.93,
400.39,393.00,172.53,99.25,61.24,8.93,
400.00,110.04,338.88,99.25,61.24,8.93,
400.00,137.38,304.06,99.25,61.24,8.93,
400.00,126.00,284.70,99.25,61.24,8.93,
399.08,99.00,172.84,99.25,61.24,8.93,
399.00,241.94,278.24,99.25,61.24,8.93,
399.00,70.00,310.23,99.25,61.24,8.93,
398.03,310.32,207.41,99.25,61.24,8.93,
398.00,105.00,241.90,99.25,61.24,8.93,
398.00,135.03,240.33,99.25,61.24,8.93,
398.00,170.40,329.80,99.25,61.24,8.93,
397.00,0.00,206.35,99.25,61.24,8.93,
397.00,333.07,174.96,99.25,61.24,8.93,
396.00,49.98,336.00,99.25,61.24,8.93,
396.00,24.99,336.00,99.25,61.24,8.93,
396.00,50.00,336.00,99.25,61.24,8.93,
395.70,246.56,192.61,99.25,61.24,8.93,
395.40,97.65,336.41,99.25,61.24,8.93,
395.26,115.50,205.41,99.25,61.24,8.93,
395.02,219.39,259.93,99.25,61.24,8.93,
394.00,35.04,282.00,99.25,61.24,8.93,
394.00,0.00,197.65,99.25,61.24,8.93,
394.00,0.00,226.99,99.25,61.24,8.93,
393.82,315.07,235.15,99.25,61.24,8.93,
393.47,75.08,252.92,99.25,61.24,8.93,
393.27,94.01,284.53,99.25,61.24,8.93,
393.12,94.96,256.57,99.25,61.24,8.93,
391.97,198.06,204.60,99.25,61.24,8.93,
391.75,201.25,239.02,99.25,61.24,8.93,
391.67,112.00,199.49,99.25,61.24,8.93,
391.53,192.50,341.53,99.25,61.24,8.93,
391.00,49.00,290.36,99.25,61.24,8.93,
391.00,336.00,260.42,99.25,61.24,8.93,
391.00,239.85,177.63,99.25,61.24,8.93,
390.67,64.97,153.07,99.25,61.24,8.93,
390.00,82.53,287.50,99.25,61.24,8.93,
389.73,126.00,215.06,99.25,61.24,8.93,
389.37,82.50,296.24,99.25,61.24,8.93,
389.20,221.21,337.89,99.25,61.24,8.93,
389.01,180.04,251.59,99.25,61.24,8.93,
389.00,171.50,193.50,99.25,61.24,8.93,
388.42,121.10,155.38,99.25,61.24,8.93,
388.00,75.08,246.58,99.25,61.24,8.93,
387.89,50.40,253.53,99.25,61.24,8.93,
387.85,197.70,243.07,99.25,61.24,8.93,
387.72,354.06,181.53,99.25,61.24,8.93,
387.24,278.00,205.07,99.25,61.24,8.93,
387.00,630.15,199.69,99.25,61.24,8.93,
386.90,205.20,206.43,99.25,61.24,8.93,
385.93,225.23,202.84,99.25,61.24,8.93,
385.75,260.28,198.93,99.25,61.24,8.93,
385.51,225.23,168.06,99.25,61.24,8.93,
385.50,180.04,267.25,99.25,61.24,8.93,
384.71,623.00,203.37,99.25,61.24,8.93,
384.52,171.36,223.06,99.25,61.24,8.93,
383.85,275.28,259.94,99.25,61.24,8.93,
383.70,235.03,208.18,99.25,61.24,8.93,
383.60,175.00,291.55,99.25,61.24,8.93,
383.57,227.73,187.54,99.25,61.24,8.93,
383.54,149.98,216.19,99.25,61.24,8.93,
383.50,158.99,242.16,99.25,61.24,8.93,
383.22,55.02,196.48,99.25,61.24,8.93,
382.63,179.20,179.19,99.25,61.24,8.93,
382.27,245.00,155.36,99.25,61.24,8.93,
382.26,172.55,194.93,99.25,61.24,8.93,
382.00,131.00,163.60,99.25,61.24,8.93,
382.00,131.00,163.60,99.25,61.24,8.93,
382.00,131.00,163.60,99.25,61.24,8.93,
382.00,71.40,242.48,99.25,61.24,8.93,
381.55,190.19,157.15,99.25,61.24,8.93,
381.24,82.53,267.00,99.25,61.24,8.93,
381.00,280.00,285.93,99.25,61.24,8.93,
381.00,261.45,224.82,99.25,61.24,8.93,
380.21,238.00,209.70,99.25,61.24,8.93,
379.91,99.96,286.62,99.25,61.24,8.93,
379.30,62.49,280.81,99.25,61.24,8.93,
379.00,300.30,222.57,99.25,61.24,8.93,
379.00,224.00,240.64,99.25,61.24,8.93,
379.00,284.80,186.18,99.25,61.24,8.93,
378.77,0.00,212.88,99.25,61.24,8.93,
378.70,143.78,184.46,99.25,61.24,8.93,
378.60,108.68,212.25,99.25,61.24,8.93,
378.48,164.85,283.20,99.25,61.24,8.93,
378.30,137.55,217.53,99.25,61.24,8.93,
378.00,225.06,232.03,99.25,61.24,8.93,
377.83,280.00,188.64,99.25,61.24,8.93,
377.57,200.20,229.45,99.25,61.24,8.93,
377.04,150.80,222.84,99.25,61.24,8.93,
376.24,178.80,220.00,99.25,61.24,8.93,
376.24,178.80,220.00,99.25,61.24,8.93,
376.24,178.80,220.00,99.25,61.24,8.93,
376.15,85.52,213.24,99.25,61.24,8.93,
376.00,459.86,829.10,99.25,61.24,8.93,
375.40,232.54,175.99,99.25,61.24,8.93,
374.25,108.03,207.49,99.25,61.24,8.93,
373.40,196.35,159.14,99.25,61.24,8.93,
373.35,116.13,280.55,99.25,61.24,8.93,
373.00,247.50,292.45,99.25,61.24,8.93,
372.69,119.00,243.46,99.25,61.24,8.93,
372.50,200.20,257.50,99.25,61.24,8.93,
372.00,137.38,207.00,99.25,61.24,8.93,
372.00,58.50,308.57,99.25,61.24,8.93,
371.08,150.16,184.10,99.25,61.24,8.93,
371.00,99.04,184.57,99.25,61.24,8.93,
370.84,0.00,305.83,99.25,61.24,8.93,
370.53,138.25,191.71,99.25,61.24,8.93,
370.50,238.00,241.95,99.25,61.24,8.93,
370.00,239.96,320.52,99.25,61.24,8.93,
369.49,375.00,192.34,99.25,61.24,8.93,
369.08,242.33,166.16,99.25,61.24,8.93,
368.59,127.19,231.45,99.25,61.24,8.93,
368.38,133.94,190.74,99.25,61.24,8.93,
368.20,55.00,255.54,99.25,61.24,8.93,
368.14,130.02,299.80,99.25,61.24,8.93,
368.09,509.80,210.45,99.25,61.24,8.93,
368.00,93.42,224.29,99.25,61.24,8.93,
367.93,267.75,165.79,99.25,61.24,8.93,
367.00,0.00,182.17,99.25,61.24,8.93,
366.67,0.00,190.63,99.25,61.24,8.93,
366.63,403.89,192.55,99.25,61.24,8.93,
366.60,251.60,159.42,99.25,61.24,8.93,
366.00,90.09,185.77,99.25,61.24,8.93,
366.00,285.25,247.41,99.25,61.24,8.93,
366.00,100.80,184.45,99.25,61.24,8.93,
365.79,190.00,214.50,99.25,61.24,8.93,
365.00,100.10,304.50,99.25,61.24,8.93,
364.00,199.92,332.18,99.25,61.24,8.93,
363.93,81.02,209.70,99.25,61.24,8.93,
363.80,410.00,172.31,99.25,61.24,8.93,
363.10,262.70,109.08,99.25,61.24,8.93,
362.42,219.80,226.03,99.25,61.24,8.93,
362.00,175.00,230.80,99.25,61.24,8.93,
362.00,221.20,169.92,99.25,61.24,8.93,
361.94,201.15,134.77,99.25,61.24,8.93,
361.25,125.13,153.50,99.25,61.24,8.93,
361.24,374.88,163.00,99.25,61.24,8.93,
360.89,796.25,184.60,99.25,61.24,8.93,
360.50,84.00,260.45,99.25,61.24,8.93,
360.47,274.75,229.15,99.25,61.24,8.93,
359.89,70.00,314.55,99.25,61.24,8.93,
359.80,60.06,353.60,99.25,61.24,8.93,
359.73,69.98,176.38,99.25,61.24,8.93,
359.70,105.00,164.61,99.25,61.24,8.93,
359.40,259.91,220.47,99.25,61.24,8.93,
359.00,52.25,305.00,99.25,61.24,8.93,
359.00,50.00,305.00,99.25,61.24,8.93,
359.00,0.00,305.00,99.25,61.24,8.93,
359.00,89.20,151.50,99.25,61.24,8.93,
359.00,89.20,151.50,99.25,61.24,8.93,
359.00,89.20,151.50,99.25,61.24,8.93,
359.00,89.20,151.50,99.25,61.24,8.93,
359.00,250.20,204.26,99.25,61.24,8.93,
358.86,168.00,149.24,99.25,61.24,8.93,
358.64,89.99,191.27,99.25,61.24,8.93,
358.57,75.03,180.34,99.25,61.24,8.93,
357.02,115.41,111.16,99.25,61.24,8.93,
356.79,137.50,413.42,99.25,61.24,8.93,
356.40,280.00,208.84,99.25,61.24,8.93,
356.20,67.52,250.36,99.25,61.24,8.93,
356.00,50.00,150.00,99.25,61.24,8.93,
356.00,87.38,218.65,99.25,61.24,8.93,
355.21,279.84,188.11,99.25,61.24,8.93,
355.00,274.90,174.42,99.25,61.24,8.93,
355.00,168.00,370.92,99.25,61.24,8.93,
355.00,112.00,185.90,99.25,61.24,8.93,
354.76,140.15,208.80,99.25,61.24,8.93,
354.60,65.50,283.24,99.25,61.24,8.93,
354.52,119.00,183.94,99.25,61.24,8.93,
354.37,137.55,192.97,99.25,61.24,8.93,
354.29,214.92,203.96,99.25,61.24,8.93,
354.04,70.00,217.65,99.25,61.24,8.93,
354.00,100.00,256.00,99.25,61.24,8.93,
354.00,251.60,152.56,99.25,61.24,8.93,
353.69,262.55,200.53,99.25,61.24,8.93,
353.26,71.50,225.86,99.25,61.24,8.93,
353.20,89.25,187.11,99.25,61.24,8.93,
352.04,140.00,240.05,99.25,61.24,8.93,
351.75,77.35,171.86,99.25,61.24,8.93,
351.00,37.50,292.00,99.25,61.24,8.93,
351.00,100.10,215.45,99.25,61.24,8.93,
350.34,420.00,167.01,99.25,61.24,8.93,
350.06,185.19,195.16,99.25,61.24,8.93,
349.60,50.00,281.00,99.25,61.24,8.93,
348.81,360.09,181.27,99.25,61.24,8.93,
348.80,160.17,191.23,99.25,61.24,8.93,
348.12,0.00,215.60,99.25,61.24,8.93,
348.00,280.00,195.37,99.25,61.24,8.93,
347.83,148.50,184.91,99.25,61.24,8.93,
347.54,206.64,180.79,99.25,61.24,8.93,
347.03,175.00,215.32,99.25,61.24,8.93,
346.50,119.95,303.24,99.25,61.24,8.93,
346.00,92.99,242.29,99.25,61.24,8.93,
346.00,71.40,190.47,99.25,61.24,8.93,
345.50,248.85,186.41,99.25,61.24,8.93,
345.25,142.00,270.91,99.25,61.24,8.93,
344.70,200.20,163.25,99.25,61.24,8.93,
344.20,108.03,144.96,99.25,61.24,8.93,
344.03,192.57,217.39,99.25,61.24,8.93,
343.73,630.00,172.75,99.25,61.24,8.93,
343.13,119.98,228.16,99.25,61.24,8.93,
342.91,121.53,196.29,99.25,61.24,8.93,
342.90,140.00,171.09,99.25,61.24,8.93,
342.60,63.60,193.45,99.25,61.24,8.93,
342.50,155.90,236.52,99.25,61.24,8.93,
342.40,220.08,129.30,99.25,61.24,8.93,
341.62,70.00,159.78,99.25,61.24,8.93,
341.40,119.00,215.20,99.25,61.24,8.93,
341.00,89.25,253.75,99.25,61.24,8.93,
340.90,75.00,281.75,99.25,61.24,8.93,
340.84,247.59,143.49,99.25,61.24,8.93,
340.65,82.95,200.00,99.25,61.24,8.93,
340.60,112.53,206.63,99.25,61.24,8.93,
340.18,274.91,226.18,99.25,61.24,8.93,
340.05,233.35,183.44,99.25,61.24,8.93,
340.00,0.00,290.00,99.25,61.24,8.93,
340.00,250.25,204.00,99.25,61.24,8.93,
339.60,256.56,201.47,99.25,61.24,8.93,
339.00,45.01,217.50,99.25,61.24,8.93,
338.97,240.80,211.64,99.25,61.24,8.93,
338.90,175.00,198.16,99.25,61.24,8.93,
338.30,242.00,185.50,99.25,61.24,8.93,
338.07,203.67,196.96,99.25,61.24,8.93,
337.75,339.15,135.55,99.25,61.24,8.93,
337.50,224.00,123.77,99.25,61.24,8.93,
337.04,352.33,168.52,99.25,61.24,8.93,
336.83,339.92,176.65,99.25,61.24,8.93,
336.67,171.06,135.84,99.25,61.24,8.93,
336.60,59.50,220.59,99.25,61.24,8.93,
336.50,27.65,170.12,99.25,61.24,8.93,
336.30,185.60,168.00,99.25,61.24,8.93,
335.48,206.35,194.63,99.25,61.24,8.93,
335.40,174.75,114.65,99.25,61.24,8.93,
335.21,112.00,229.93,99.25,61.24,8.93,
335.00,27.51,162.84,99.25,61.24,8.93,
335.00,138.25,195.39,99.25,61.24,8.93,
334.80,182.50,198.44,99.25,61.24,8.93,
334.70,130.00,299.19,99.25,61.24,8.93,
334.60,90.72,216.59,99.25,61.24,8.93,
333.91,420.50,155.08,99.25,61.24,8.93,
333.00,0.00,202.28,99.25,61.24,8.93,
332.50,70.00,242.43,99.25,61.24,8.93,
332.10,143.05,187.73,99.25,61.24,8.93,
332.07,123.20,174.72,99.25,61.24,8.93,
332.00,37.50,231.00,99.25,61.24,8.93,
331.00,310.00,198.45,99.25,61.24,8.93,
330.32,245.33,185.04,99.25,61.24,8.93,
330.30,0.00,233.09,99.25,61.24,8.93,
330.28,142.52,261.28,99.25,61.24,8.93,
330.00,420.00,216.58,99.25,61.24,8.93,
329.90,94.01,190.98,99.25,61.24,8.93,
329.60,294.00,164.32,99.25,61.24,8.93,
329.40,150.15,119.90,99.25,61.24,8.93,
329.30,71.53,164.63,99.25,61.24,8.93,
328.66,121.66,215.28,99.25,61.24,8.93,
328.25,82.43,182.46,99.25,61.24,8.93,
328.08,374.85,199.16,99.25,61.24,8.93,
328.00,165.00,183.56,99.25,61.24,8.93,
327.93,192.34,175.01,99.25,61.24,8.93,
327.60,174.20,190.33,99.25,61.24,8.93,
327.30,219.80,218.94,99.25,61.24,8.93,
327.24,190.40,199.29,99.25,61.24,8.93,
327.06,224.91,222.51,99.25,61.24,8.93,
327.05,65.94,176.10,99.25,61.24,8.93,
325.38,0.00,175.52,99.25,61.24,8.93,
325.31,125.13,149.82,99.25,61.24,8.93,
325.30,220.00,192.19,99.25,61.24,8.93,
325.00,100.10,238.60,99.25,61.24,8.93,
324.89,259.90,178.90,99.25,61.24,8.93,
324.25,103.53,190.78,99.25,61.24,8.93,
324.20,88.48,115.13,99.25,61.24,8.93,
324.00,37.50,247.00,99.25,61.24,8.93,
324.00,54.01,272.40,99.25,61.24,8.93,
324.00,191.54,159.42,99.25,61.24,8.93,
323.98,125.81,113.83,99.25,61.24,8.93,
323.95,149.94,207.20,99.25,61.24,8.93,
323.91,100.10,148.08,99.25,61.24,8.93,
323.90,126.00,175.27,99.25,61.24,8.93,
323.28,140.00,138.40,99.25,61.24,8.93,
323.00,37.50,271.50,99.25,61.24,8.93,
323.00,55.35,211.00,99.25,61.24,8.93,
322.64,63.01,147.02,99.25,61.24,8.93,
322.61,174.93,168.43,99.25,61.24,8.93,
322.50,0.00,215.00,99.25,61.24,8.93,
322.10,194.92,128.01,99.25,61.24,8.93,
322.00,50.00,271.00,99.25,61.24,8.93,
322.00,402.50,121.05,99.25,61.24,8.93,
321.64,120.00,160.55,99.25,61.24,8.93,
321.60,208.81,185.88,99.25,61.24,8.93,
321.32,281.14,192.52,99.25,61.24,8.93,
321.00,99.96,160.50,99.25,61.24,8.93,
321.00,79.38,302.40,99.25,61.24,8.93,
320.80,138.60,177.37,99.25,61.24,8.93,
320.75,87.48,281.06,99.25,61.24,8.93,
320.74,201.25,128.72,99.25,61.24,8.93,
320.07,154.35,255.31,99.25,61.24,8.93,
319.76,71.40,191.88,99.25,61.24,8.93,
319.65,210.21,150.35,99.25,61.24,8.93,
319.14,267.75,168.65,99.25,61.24,8.93,
319.00,40.25,227.30,99.25,61.24,8.93,
318.74,54.95,163.66,99.25,61.24,8.93,
318.28,630.00,218.58,99.25,61.24,8.93,
318.00,40.32,301.20,99.25,61.24,8.93,
318.00,11.59,301.50,99.25,61.24,8.93,
317.22,297.50,172.05,99.25,61.24,8.93,
317.00,238.00,209.20,99.25,61.24,8.93,
316.45,84.00,158.46,99.25,61.24,8.93,
316.44,280.00,155.17,99.25,61.24,8.93,
316.12,75.08,161.65,99.25,61.24,8.93,
316.00,239.96,283.49,99.25,61.24,8.93,
316.00,210.00,163.56,99.25,61.24,8.93,
315.90,207.05,138.42,99.25,61.24,8.93,
315.65,140.00,148.65,99.25,61.24,8.93,
315.43,328.00,120.62,99.25,61.24,8.93,
315.00,175.00,124.05,99.25,61.24,8.93,
315.00,0.00,300.00,99.25,61.24,8.93,
315.00,0.00,300.00,99.25,61.24,8.93,
315.00,11.51,300.00,99.25,61.24,8.93,
314.90,89.25,172.27,99.25,61.24,8.93,
314.00,130.00,228.50,99.25,61.24,8.93,
314.00,75.00,205.20,99.25,61.24,8.93,
313.82,201.85,181.15,99.25,61.24,8.93,
313.82,496.04,244.83,99.25,61.24,8.93,
313.80,329.70,196.33,99.25,61.24,8.93,
313.80,207.20,182.58,99.25,61.24,8.93,
313.78,168.78,232.91,99.25,61.24,8.93,
313.00,201.25,117.45,99.25,61.24,8.93,
312.70,110.04,162.21,99.25,61.24,8.93,
312.68,400.08,229.32,99.25,61.24,8.93,
311.90,82.95,170.47,99.25,61.24,8.93,
311.50,180.04,83.13,99.25,61.24,8.93,
311.00,192.57,240.05,99.25,61.24,8.93,
310.88,110.04,222.94,99.25,61.24,8.93,
310.50,116.13,169.33,99.25,61.24,8.93,
310.40,387.86,122.97,99.25,61.24,8.93,
310.06,214.92,178.73,99.25,61.24,8.93,
310.00,128.80,176.16,99.25,61.24,8.93,
309.68,187.07,182.16,99.25,61.24,8.93,
309.08,112.54,167.92,99.25,61.24,8.93,
308.68,195.04,181.67,99.25,61.24,8.93,
308.65,67.52,195.56,99.25,61.24,8.93,
308.23,298.57,98.98,99.25,61.24,8.93,
307.20,224.00,188.96,99.25,61.24,8.93,
307.20,176.96,149.82,99.25,61.24,8.93,
306.50,67.52,183.19,99.25,61.24,8.93,
306.00,50.05,167.23,99.25,61.24,8.93,
306.00,29.99,213.48,99.25,61.24,8.93,
306.00,126.00,189.95,99.25,61.24,8.93,
305.12,279.08,141.03,99.25,61.24,8.93,
305.00,186.80,226.57,99.25,61.24,8.93,
305.00,186.80,226.57,99.25,61.24,8.93,
305.00,220.50,216.34,99.25,61.24,8.93,
304.91,125.13,175.08,99.25,61.24,8.93,
304.80,201.25,182.70,99.25,61.24,8.93,
304.77,89.25,148.06,99.25,61.24,8.93,
304.56,241.32,145.81,99.25,61.24,8.93,
304.12,110.04,134.54,99.25,61.24,8.93,
304.00,82.50,173.16,99.25,61.24,8.93,
304.00,74.97,187.50,99.25,61.24,8.93,
304.00,50.40,261.13,99.25,61.24,8.93,
303.30,66.00,173.49,99.25,61.24,8.93,
303.00,62.50,247.01,99.25,61.24,8.93,
303.00,168.00,195.54,99.25,61.24,8.93,
303.00,420.54,131.13,99.25,61.24,8.93,
302.78,259.91,161.63,99.25,61.24,8.93,
302.51,54.09,257.56,99.25,61.24,8.93,
302.50,322.00,169.34,99.25,61.24,8.93,
302.22,0.00,237.83,99.25,61.24,8.93,
302.00,64.20,226.60,99.25,61.24,8.93,
301.94,137.38,251.48,99.25,61.24,8.93,
301.85,119.24,251.61,99.25,61.24,8.93,
301.78,79.38,186.97,99.25,61.24,8.93,
301.67,70.00,143.89,99.25,61.24,8.93,
301.60,120.00,278.60,99.25,61.24,8.93,
301.46,125.13,107.68,99.25,61.24,8.93,
301.35,201.25,172.82,99.25,61.24,8.93,
301.04,371.00,161.72,99.25,61.24,8.93,
